,0,1,2,3,4,5,6,7,8,9,10
12964,-5.162124,0.688007,2.283068,-0.9406506,-0.51579964,-0.4148397,-1.773653,-1.5179648,0.43794647,-2.5846076,0.79592735
12965,-5.5048447,1.0779446,2.1308517,-0.63270235,0.1501679,-0.45533732,-1.4891926,-1.2901443,0.17091465,-2.8520336,1.0160216
12966,-4.799752,0.533306,1.9650482,-1.196219,-0.23118426,-0.44591385,-1.0997835,-1.2610123,0.29680666,-2.5391958,0.5956352
12967,-7.115982,0.90853715,3.170983,-0.95278394,-0.030946825,-0.528226,-2.3799188,-2.3138764,0.45920604,-3.763267,1.0624807
12968,-4.073,0.43894595,1.5330905,-0.7270497,-0.32068276,-0.08802051,-1.0347098,-1.1755955,0.41135922,-2.079993,0.745518
12969,-5.095023,0.71805704,2.0675092,-0.71653026,-0.32807377,-0.2617883,-1.675246,-1.5647092,0.29732952,-2.5757394,1.0703969
12970,-5.150026,0.5250156,2.0624526,-0.99382997,-0.28039047,-0.1337006,-1.5479991,-1.4680947,0.52431434,-2.6415298,0.9473139
12971,-4.078814,0.6351115,1.6502898,-0.6779869,-0.08431842,-0.6359307,-1.2184218,-1.0843806,0.12200282,-2.072567,0.772182
12972,-4.553468,0.68670684,1.5612056,-0.7228879,-0.15819235,-0.29157805,-1.3612485,-0.8715854,0.024061538,-2.0943139,0.78087515
12973,-5.881624,0.7729329,2.5543559,-0.8327934,0.1048803,0.014439782,-1.8752657,-1.4797169,0.543797,-3.0891068,0.97928697
12974,-5.3345685,1.0331626,1.8553736,-0.8741675,-0.38939583,-0.1557206,-1.309366,-1.3442605,0.30062926,-2.6666508,0.89221084
12975,-4.568819,0.31991646,1.7207385,-0.8386116,-0.13340662,0.07025156,-1.4063915,-1.3367056,0.2921279,-2.2577276,0.70093656
12976,-4.265134,0.46032083,1.739521,-0.5334246,-0.3072645,-0.338815,-1.3081379,-1.4188029,0.45327356,-1.9048754,0.8984479
12977,-4.032371,0.40383998,1.5899153,-0.62150437,-0.20117508,-0.38439047,-1.3618057,-1.1498414,0.3515742,-1.8435317,0.62979925
12978,-3.8309896,0.51093924,1.2260568,-0.5071048,-0.1590458,-0.26811218,-1.0660309,-0.7852307,0.08815135,-1.4673964,0.64986265
12979,-5.111845,0.39295647,2.1287694,-0.867337,0.13519752,-0.2783284,-1.3126746,-1.262661,0.43155423,-2.923773,0.9243372
12980,-4.860226,0.6314598,1.7913004,-0.8337002,-0.53018796,-0.5049876,-1.5115488,-1.4568,0.26349637,-2.3581195,1.0454099
12981,-6.2180724,0.76977235,2.0729537,-0.89179814,-0.6201707,-0.13536988,-1.2231812,-1.787202,0.2244263,-3.0875974,1.1480962
12982,-3.285989,0.3965082,1.4240423,-0.7284443,-0.028615315,-0.017119758,-0.9407258,-0.99381137,0.3576426,-1.6744165,0.5649011
12983,-4.968391,0.86761296,2.1997073,-1.1799862,-0.017183483,-0.61390793,-1.6395179,-1.0416626,0.03943832,-2.496513,1.0338526
12984,-4.6381254,0.6767398,1.650797,-0.6990496,-0.37008062,-0.34213525,-1.5852323,-1.0977669,0.3040766,-2.089541,0.7194566
12985,-4.0232186,0.5150615,1.696124,-0.60617757,-0.19714694,-0.16282596,-1.1404009,-1.1616002,0.13936354,-1.9268435,0.8483997
12986,-4.4716454,0.47533578,1.7186062,-0.9165125,-0.09818286,-0.42963263,-1.2692338,-1.0499094,0.1186426,-2.3646324,0.79891664
12987,-2.9841304,0.3955412,1.0959021,-0.73330134,-0.23103523,-0.2529416,-0.86251813,-0.767869,0.030683834,-1.6262892,0.4846256
12988,-5.513797,0.83250695,2.5168152,-0.98589736,-0.00060839206,-0.62300956,-1.8991069,-1.4806635,0.09940695,-2.5487525,0.9397788
12989,-3.8565485,0.4462997,1.7821307,-0.59426403,-0.19483471,-0.3360598,-1.2099843,-1.1850482,0.43152252,-1.923454,0.83523434
12990,-4.4435105,0.6444246,1.7456588,-0.9960013,-0.034805134,0.14940953,-1.2957954,-1.3605862,0.5397209,-2.2505112,0.59670967
12991,-5.181104,0.8379412,1.8614985,-0.87351364,-0.4000447,-0.08296438,-1.3749415,-1.1348003,0.23926465,-2.4209857,0.86807257
12992,-4.337951,0.6928639,1.6863995,-0.89648247,0.14583288,-0.2650661,-1.7261766,-1.5060885,0.19760242,-2.243327,0.79040664
12993,-5.3707795,0.7759256,1.884921,-1.0531294,-0.40416196,0.17062046,-1.4043103,-1.6847521,0.23176219,-3.1510038,1.1032857
12994,-3.8885639,0.39837158,1.6457343,-0.90407723,-0.13531268,-0.42900777,-1.2837331,-1.2098345,0.2585983,-1.8606511,0.5842588
12995,-6.502432,0.78691113,2.2338936,-1.1309979,-0.56278837,-0.52378815,-1.523963,-1.8284148,0.17802295,-3.4602497,1.0365101
12996,-4.5798965,0.6901501,1.6617208,-1.0193294,-0.18562475,0.0011559171,-1.4470818,-1.6067324,0.2719826,-2.077603,0.57460237
12997,-4.8900404,0.46105942,1.9553077,-0.58415025,-0.2284892,-0.38610306,-1.4079071,-1.3111576,0.14283383,-2.3901653,0.6199604
12998,-4.8879824,0.47806656,2.1659188,-0.95745164,-0.38563585,-0.04578796,-1.3683963,-1.5221138,0.4916106,-2.5728652,1.2259347
12999,-5.515644,0.88109404,2.1590583,-0.97045356,-0.30681592,-0.289652,-1.4560646,-1.6324683,0.07948952,-2.500393,1.1133056
13000,-4.426368,0.7137577,1.7584714,-0.6655284,0.030300919,-0.44458565,-1.4464957,-1.4297553,0.12672792,-2.4273672,0.6465202
13001,-5.829059,0.59997994,2.26383,-0.89094543,-0.27241078,-0.009552538,-1.917133,-1.6338022,0.35337642,-2.7314823,1.3255053
13002,-7.2424483,0.77407324,3.0065422,-1.1035359,-0.4593159,-0.7573613,-1.751676,-1.9135349,0.37155986,-3.546443,1.1712354
13003,-5.2422957,0.6180617,1.8836336,-0.73356485,-0.17325495,0.045506343,-1.6408668,-1.4276135,0.2484633,-2.125994,1.1853895
13004,-4.411745,0.60183805,1.322034,-0.91183496,-0.18858162,-0.43983868,-1.2154608,-0.96968496,0.2961768,-2.3428402,0.9116576
13005,-5.080482,0.41885036,1.8915449,-1.0647259,-0.15298942,-0.43570888,-1.4686116,-1.3671161,0.25517043,-2.4023983,0.87121654
13006,-5.3733716,0.42459998,1.9925177,-0.92623615,-0.445287,-0.16693313,-1.5872265,-1.6575513,0.43603218,-2.6998062,1.1227599
13007,-4.2683716,0.58436674,1.7412808,-0.7934752,0.011880613,-0.06331763,-1.5233464,-1.1056206,0.15236072,-2.2130437,0.6375283
13008,-3.455839,0.37856016,1.4553424,-0.6703104,-0.19828022,-0.30856475,-0.9842698,-0.8590244,0.15721357,-1.8181071,0.7077986
13009,-6.495808,0.6345848,2.5169947,-1.1247207,-0.41546988,-0.06776701,-1.869431,-1.5571518,0.5459773,-3.1042638,0.8579485
13010,-4.4339437,0.35587022,2.0266554,-1.0194931,-0.03873532,-0.24998279,-1.2022318,-1.3049287,0.57278526,-2.2744718,0.53649384
13011,-3.8404074,0.5596341,1.4926838,-0.68736345,-0.23919705,-0.19749977,-1.3548988,-1.0674152,-0.00861008,-1.8165624,0.6127826
13012,-5.026684,0.7220139,2.1483524,-0.9088504,-0.17299819,-0.0018782755,-1.4480948,-1.2652383,0.29166213,-2.394971,1.3865693
13013,-4.3399763,0.54901546,1.7821126,-0.6896463,-0.28848693,-0.41740283,-1.4119043,-1.376825,0.1615248,-2.319237,0.7577594
13014,-4.7957926,0.8552514,2.0817559,-0.7930052,-0.15071073,-0.38080174,-1.1014739,-1.2400233,0.31847602,-2.8186853,0.5213414
13015,-3.9613087,0.5419295,1.4570829,-0.9922147,-0.34121016,-0.20449877,-1.030197,-1.0415615,0.079484314,-2.319555,0.8378784
13016,-4.1084914,0.5035427,1.6044843,-0.84590393,-0.043218892,-0.20390953,-1.2409215,-1.0468432,0.31236094,-1.9778863,0.73838484
13017,-4.036905,0.40919384,1.7066694,-0.6171651,-0.3823404,-0.23191853,-1.1028212,-1.0632443,0.3317597,-2.1801474,0.5464661
13018,-4.213186,0.4287526,1.8248639,-0.88144714,-0.21699579,-0.20018896,-1.3136327,-1.1284313,0.47368166,-2.275605,0.6519935
13019,-4.190528,0.44134986,1.6079279,-0.9154725,-0.31331512,-0.15088102,-1.001244,-1.1134313,0.2791355,-2.1761208,0.6565899
13020,-4.6056795,0.6915709,1.5433862,-0.9375503,-0.36228058,-0.023245512,-1.3745761,-1.0680026,0.11673086,-2.3269026,0.8504179
13021,-4.3140903,0.540644,1.7278486,-0.8141669,-0.399211,0.111989945,-1.0742638,-1.3569545,0.46814755,-2.3853555,0.99204123
13022,-3.5252948,0.59743935,1.392,-0.60711795,-0.2753793,-0.15706363,-1.1810642,-0.98987556,0.206296,-1.8043394,0.5270855
13023,-5.1178803,0.60036623,2.0705569,-0.68379766,-0.2095845,-0.17733689,-1.3739731,-1.2056292,0.10324084,-2.316369,1.2296314
13024,-5.210498,0.8519855,1.7255219,-0.67054737,-0.007974361,-0.023667922,-1.1301078,-1.3075743,0.27293292,-2.7170887,1.0349702
13025,-4.4442453,0.3972686,1.9263912,-0.7294691,-0.13612354,-0.23557769,-1.360036,-1.196716,0.35800952,-2.3498425,0.7769136
13026,-3.6826007,0.47029093,1.5478892,-0.8500449,-0.1150892,-0.3046201,-1.0648755,-0.8762912,0.25575405,-1.8906672,0.7615823
13027,-5.0989285,0.5103611,1.8874568,-0.89868873,-0.22080535,-0.117551446,-1.6273376,-1.0743182,0.28232965,-2.1901767,0.7872228
13028,-5.085773,0.8396255,1.8481183,-0.8730811,-0.36850822,-0.33817667,-1.3329352,-1.0026332,0.16704834,-2.269489,1.2646184
13029,-4.4465423,0.5051055,1.8983066,-1.0181003,0.085985616,-0.09696986,-1.3293452,-1.2246684,0.286023,-2.2283094,0.72526056
13030,-4.646604,0.563617,2.088448,-0.69602805,-0.087380335,-0.5001251,-1.0532328,-1.2671721,0.26233205,-2.216953,0.7583819
13031,-5.563263,0.7584513,2.261587,-1.162458,-0.4407027,0.3071265,-1.5098008,-1.5296292,0.25081706,-2.9213939,1.4129303
13032,-5.793149,0.32929236,2.444641,-1.108073,-0.19816889,-0.19355205,-1.6414267,-2.0026107,0.41630596,-3.0878997,0.93537414
13033,-4.3915505,0.4486218,1.5535326,-0.7603348,-0.23849487,-0.330963,-1.1599054,-1.119948,0.2056449,-2.047427,0.5436126
13034,-4.43708,0.40529084,1.8121942,-0.74292684,-0.16254567,-0.3425668,-1.2168498,-1.1763824,0.4629218,-2.316212,0.8461924
13035,-4.8147216,0.7568623,1.7158666,-1.1543344,-0.28214106,-0.2018393,-1.3188709,-1.1793172,0.27552032,-2.4201744,0.6392017
13036,-4.8600664,0.68628997,2.0386882,-0.7764687,-0.15805967,-0.26464605,-1.3755553,-1.6400898,0.050994355,-2.5216653,0.7344231
13037,-4.146187,0.6421551,1.3879025,-0.599146,-0.25049317,-0.05730784,-1.5000696,-1.336774,0.053568818,-2.0819411,0.78532726
13038,-5.674278,0.6241937,2.4841123,-1.0037671,-0.008611088,-0.53011006,-1.5786868,-1.288953,0.3211238,-2.5503924,1.0488919
13039,-6.4235077,1.0181663,2.2973044,-0.9120742,-0.56489646,-0.22896492,-1.5674337,-1.9416707,0.203016,-2.9726138,1.2912672
13040,-4.9363174,0.55494064,2.066603,-0.77448463,-0.29698935,-0.3060616,-1.3802012,-1.3000609,0.1169115,-2.7551646,1.0021926
13041,-4.693467,0.85868686,1.9429346,-0.7599786,-0.10013153,-0.20202723,-1.299853,-1.2827768,0.3965528,-2.5502503,1.1286976
13042,-4.7142344,0.8174101,1.7738214,-0.72970736,-0.29139832,-0.40981922,-1.3687245,-1.2633026,0.44464356,-2.415132,0.4929195
13043,-4.6335616,0.733437,1.9501767,-0.58311224,-0.38251826,-0.2371933,-1.4595314,-1.2247167,0.3119963,-2.2822251,0.9890918
13044,-4.9367623,0.64659375,2.3043094,-0.71553993,-0.19311896,0.0026987456,-1.5701721,-1.6601849,0.42459482,-2.7801926,0.9810599
13045,-6.1440406,0.5860355,2.3134005,-0.822942,-0.3090891,-0.17167589,-2.1486964,-2.0199282,0.22863065,-3.1666439,1.2575008
13046,-4.548091,0.6919575,2.0136032,-0.72806835,-0.21675088,-0.0012354301,-1.2780473,-1.6042314,0.3612118,-2.5737154,0.6725262
13047,-5.220241,0.6993034,2.1373928,-1.072478,-0.1719312,-0.19986255,-1.5929132,-1.5064701,0.80248004,-2.2922034,0.9058782
13048,-3.7454133,0.38510722,1.3437073,-0.43457773,-0.39542696,-0.12654637,-1.1917089,-0.9475091,0.09299712,-1.6181885,0.77673066
13049,-6.7555375,0.88158566,3.1491458,-1.1377581,-0.2788582,-0.5374106,-2.1217775,-2.0971682,0.47614026,-3.525434,1.4704388
13050,-4.461218,0.723079,1.5770425,-0.73683035,-0.22707142,-0.12059902,-1.4578136,-1.2466686,0.32936248,-2.1827562,0.79103965
13051,-4.245925,0.56489694,1.8721902,-0.8890948,-0.035817944,0.028183686,-1.452628,-1.1400914,0.33753255,-2.1747687,0.69914585
13052,-5.4799137,0.63380235,2.1205716,-0.7796806,-0.22703055,-0.31818563,-1.4631846,-1.4860505,0.3979287,-2.3957725,0.871918
13053,-4.601354,0.6554927,1.7718552,-0.9573348,-0.1511651,-0.026321566,-1.4258573,-1.207535,0.35371575,-2.3450804,0.66940147
13054,-4.4883513,0.78875023,1.8264135,-0.7797464,-0.1483271,-0.095419094,-1.436045,-1.2525132,-0.019025378,-2.058619,0.76293486
13055,-4.198233,0.61157984,1.9214479,-0.7876494,-0.25433984,-0.23284814,-1.3083041,-1.1045816,0.35608748,-2.505374,0.8313632
13056,-4.290531,0.7192802,1.6260768,-0.7348441,-0.15064128,-0.27003154,-0.9452994,-1.1305605,0.31806242,-2.1487036,0.72576934
13057,-4.6780043,0.66384745,1.812749,-0.7442806,-0.18498227,0.048092008,-1.2549607,-1.2850195,0.4478015,-2.377552,0.66121036
13058,-5.8500957,1.020759,2.2201865,-0.5063256,-0.0742092,-0.47790226,-1.8258178,-1.4351482,0.25258282,-2.8352616,0.85620993
13059,-5.6618767,0.95031315,2.0558932,-0.64173263,-0.27323478,-0.16893482,-1.5379266,-1.3645012,0.008242936,-2.5534554,0.7509832
13060,-5.4285007,0.9700345,2.359613,-1.1804827,0.17906865,0.057358198,-1.5535418,-1.472132,0.2800866,-3.423379,1.0118097
13061,-6.6340413,0.7469597,2.7583015,-1.1107574,0.021086564,-0.25919873,-2.1177647,-1.8565478,0.4604393,-3.1120768,0.94984466
13062,-4.5021677,0.7665833,1.6854235,-0.64452887,-0.22074214,-0.16897774,-1.3147992,-1.2323831,0.105961114,-2.3506556,0.74521405
13063,-4.526485,0.5675317,1.7370216,-0.70230556,0.029270943,-0.2926172,-1.3914,-1.2008164,0.10262719,-2.2769873,0.65259993
13064,-5.041312,1.0420454,1.9231912,-0.932968,-0.14434452,-0.410796,-1.3032469,-1.1377689,0.120904215,-2.7093155,0.7867791
13065,-4.091382,0.5795467,1.5808758,-0.9308147,0.016406978,-0.19439165,-1.3957855,-1.1057626,0.03427238,-2.18834,0.7400899
13066,-4.1353235,0.5425672,1.5243646,-0.8611683,-0.39139512,-0.03393297,-1.0103534,-1.0967897,0.39638856,-1.9526271,0.5461386
13067,-6.5132837,0.96080464,2.287152,-0.73047125,-0.38438913,-0.5993941,-1.7549471,-1.3164192,0.35910743,-2.7391713,1.3297838
13068,-4.515691,0.42090353,1.8421799,-0.7621519,0.083856225,-0.32417527,-1.3462782,-1.36543,0.086470924,-2.0886605,0.53267765
13069,-4.0600896,0.75840485,1.6664375,-0.7207916,-0.40381715,-0.06658827,-0.900533,-0.97307223,0.4002192,-2.1391098,0.66089725
13070,-3.150281,0.4648823,1.4572504,-0.8302687,-0.11578133,-0.25512668,-0.970595,-1.2133021,0.27372733,-1.7858902,0.67255926
13071,-5.002566,0.6514716,2.092097,-0.98379046,-0.18456852,-0.5056108,-1.2543561,-1.3139493,0.22852504,-2.531565,0.63967365
13072,-4.751363,0.787119,1.9676155,-0.9749531,-0.46968222,-0.3702773,-1.3375672,-1.1557968,0.16986503,-2.3383746,0.91302687
13073,-4.451297,0.6389188,1.5556669,-0.8675077,-0.18425192,-0.37506363,-1.4100902,-1.2168887,0.12378975,-2.1961045,1.012974
13074,-5.298857,1.2999212,2.2230074,-0.7663855,-0.6330452,-0.33226097,-1.4082505,-1.2863665,0.2435193,-2.6311533,0.8505096
13075,-4.749863,0.8426197,1.5249753,-0.78811365,-0.50446415,-0.19324094,-1.2299422,-1.1446533,0.05237999,-2.0628016,0.63297343
13076,-3.9605906,0.43652162,1.529325,-0.6029875,-0.35192028,-0.3576383,-1.2288692,-1.1276224,0.22504912,-1.9708565,0.91575795
13077,-3.9755445,0.46932197,1.7581453,-0.9243659,-0.09924003,-0.1886702,-0.88326716,-1.0135882,0.29077098,-2.2087452,0.83614
13078,-6.625934,0.82696587,2.363277,-0.94458187,-0.38288748,-0.045649163,-1.791981,-1.582803,0.4667671,-3.1762443,1.1932994
13079,-5.065805,0.8161305,2.3000863,-0.74677765,-0.37296224,-0.10281793,-1.6179588,-1.2686849,0.3581057,-2.6499732,0.9934065
13080,-4.9765944,0.82488775,1.8079752,-0.88258356,-0.071834035,-0.16195759,-1.38923,-1.548843,0.29152665,-2.568073,0.69094604
13081,-4.7491436,0.79389584,1.8574754,-0.83389306,-0.3804332,-0.17651173,-1.6128386,-1.408702,0.2793511,-2.4269314,0.774197
13082,-5.6073227,0.89278805,2.2543914,-0.7605923,-0.2592654,-0.60297585,-1.9346894,-1.7184658,0.2002361,-2.7046156,0.9526452
13083,-6.0943813,0.6798542,2.4055424,-0.9700271,-0.19659205,-0.46453267,-1.719028,-1.7590708,0.6947023,-3.3944142,0.83708984
13084,-4.5913267,0.305749,1.874365,-0.90208554,-0.38647273,-0.0408037,-1.3776594,-1.3237872,0.46938404,-2.0713577,0.95368874
13085,-3.5186496,0.7096948,1.2903688,-0.7935975,-0.017071687,-0.30611065,-0.94161195,-0.83751774,-0.056956545,-1.9681418,0.7929755
13086,-5.4886565,0.91796535,2.1671424,-1.0325631,-0.2717429,-0.2948747,-1.3265092,-1.3407664,0.15508264,-2.9856772,0.80095404
13087,-3.82882,0.63209283,1.4805295,-0.67426115,-0.09548389,-0.14047626,-1.1618797,-1.0952319,0.032843214,-1.769165,0.6315533
13088,-6.5775113,0.9392735,2.3343713,-1.2232561,-0.46960878,-0.24424656,-1.5200194,-1.4365271,0.47665522,-2.9258142,1.1113709
13089,-7.0579934,1.0293455,2.479288,-1.3230911,-0.2561665,0.001462006,-1.965358,-1.7994965,0.33108222,-3.5721273,0.98524487
13090,-6.177049,0.80035424,2.1470768,-0.9968487,-0.22121756,-0.25940356,-1.6878939,-1.40677,0.12840007,-3.2554333,0.72074217
13091,-4.855341,0.5457763,1.8622762,-0.91353434,-0.2923312,-0.3079313,-1.5706071,-1.4787698,0.4204025,-2.2129557,0.9043728
13092,-5.035672,0.55415106,2.231229,-0.96522814,-0.18136501,-0.32740757,-1.5636415,-1.4670233,0.49610224,-2.4230435,0.7336082
13093,-4.3453193,0.67692775,2.067194,-1.0001966,0.22698419,-0.32421693,-1.7081122,-1.2797705,0.21099982,-2.3381844,0.7084103
13094,-5.3939376,1.0355984,2.3648045,-1.0493569,0.19424744,-0.45793802,-1.4752764,-1.8325374,0.13007131,-2.97775,0.850265
13095,-5.771509,0.6784051,1.7558882,-1.007888,-0.30293325,-0.27728155,-1.5396667,-1.6089514,0.01743725,-2.9933398,0.99020123
13096,-4.7184696,0.79732084,2.0699341,-0.7221477,-0.10038261,-0.28857574,-1.4350063,-1.3911637,0.055605307,-2.4877195,0.93263406
13097,-4.2624526,0.3450954,1.7142785,-0.97158,-0.3325118,-0.081443466,-0.96708393,-1.2855489,0.32013944,-2.1291611,0.7378347
13098,-6.418176,0.64513284,2.4058352,-1.0657349,-0.47508523,-0.15248069,-2.2357037,-1.8648976,0.8059702,-2.8039653,0.9266605
13099,-5.8910074,0.5849123,2.012706,-1.0002763,-0.44375724,-0.25671366,-2.0553203,-1.5511765,0.1924597,-2.9070525,1.0373471
13100,-4.009229,0.62542886,1.3660092,-0.5679934,-0.39285254,-0.19330981,-1.0917954,-0.89026344,0.11960114,-1.4991324,0.75628924
13101,-4.9323983,0.6773686,1.8849168,-0.71350735,-0.27379715,-0.27350363,-1.6131499,-1.5404162,0.28958338,-2.1041791,0.80415565
13102,-6.396168,1.0272083,2.3182445,-1.2596588,0.018127516,-0.29894087,-2.294104,-1.6286765,0.17883967,-2.5849662,1.2218796
13103,-4.8805327,0.50199395,1.9958284,-0.95238894,0.13477616,-0.097384766,-1.2718035,-0.95126605,0.15794109,-2.7421696,1.2489556
13104,-4.0334516,0.48385724,1.3611574,-0.51941997,-0.20906493,-0.2560631,-1.1684289,-1.0227077,0.23167843,-1.9998634,0.6379268
13105,-5.3359804,0.95648235,1.8564731,-1.1175401,-0.04960901,-0.36814216,-1.548267,-1.386017,-0.16783336,-2.5483384,0.7926862
13106,-4.9430466,0.39616534,1.8216012,-0.6991995,-0.15722854,-0.07365252,-1.7835199,-1.5873702,0.23107983,-2.2986171,0.843345
13107,-3.5210023,0.43965724,1.347319,-0.6307088,-0.29003426,-0.23836589,-0.8966215,-0.89780533,0.28587437,-1.7174896,0.5388088
13108,-3.8393402,0.5350223,1.4517937,-0.55790263,-0.23192616,-0.2951771,-1.028565,-0.96288,0.46251723,-1.8278682,0.60979694
13109,-3.478303,0.70835185,1.4730588,-0.84056234,0.031695765,-0.1568118,-1.2166405,-0.88582027,-0.059829533,-2.0849488,0.71867335
13110,-4.577574,0.5828155,1.8594574,-0.5569149,-0.13980041,-0.22179839,-1.378236,-1.0898112,0.16231054,-2.5112872,1.1463699
13111,-3.9550505,0.425705,1.5349144,-0.55481315,-0.3609983,-0.20959412,-1.1512561,-0.9970174,0.32535914,-2.1738007,0.48571095
13112,-6.4354124,0.80867493,2.5164623,-1.3783889,0.10291188,-0.08375608,-2.129528,-1.5729198,0.16015485,-2.8584275,1.0244817
13113,-3.8868713,0.6481136,1.4911999,-0.5394795,-0.28497913,-0.06776223,-1.0322236,-0.9285739,0.34393674,-1.5617336,0.65933686
13114,-4.1694636,0.63620895,1.5986338,-0.6216409,-0.1770801,-0.36319986,-1.5318246,-1.2503324,0.115758054,-2.1448257,0.65595454
13115,-4.020242,0.6081187,1.7265848,-0.79792154,-0.16780998,0.15789545,-1.043037,-1.0048952,0.24575247,-2.206302,0.8592361
13116,-4.8129964,0.6181962,1.8251325,-0.9270793,-0.04306518,-0.25800622,-1.2624283,-1.3015455,-0.10357359,-2.46741,0.5329821
13117,-4.527708,0.6490667,1.9771479,-0.74002826,-0.32991245,-0.081747666,-1.5246489,-1.294762,0.53620577,-2.121311,0.52413726
13118,-5.2726955,0.54739857,1.9297867,-0.84232795,-0.41402376,0.18022995,-1.2401953,-1.3785111,0.56499875,-2.6125188,1.0438429
13119,-5.0638413,0.6337999,2.1218545,-1.0115689,-0.13640252,-0.0146993585,-1.6927049,-1.6078446,0.3918336,-2.4809587,1.0130383
13120,-3.41609,0.2786378,1.2722573,-0.6385094,-0.2796462,-0.17418186,-0.8179907,-0.959409,0.25615752,-1.668172,0.42963162
13121,-4.5168242,0.34222597,1.8219059,-0.65802646,-0.13673715,-0.1926383,-1.2464253,-1.1047325,0.17963208,-2.1556933,0.8910384
13122,-6.029504,0.5892296,2.0745337,-1.0814626,-0.28166327,-0.2909833,-2.0045497,-1.7687855,0.09902655,-2.9476848,0.9776084
13123,-4.4778028,0.85637456,1.7350754,-0.89940554,-0.35502648,-0.25413674,-1.2369925,-0.99004215,0.23425907,-2.0448725,0.8474749
13124,-5.793517,0.8030607,2.203811,-0.7920145,-0.17378229,-0.1332601,-1.9061744,-1.72651,0.09288619,-2.538876,0.7529284
13125,-3.7957156,0.74032134,1.3858547,-0.9127815,-0.019519884,-0.26312804,-1.1601472,-1.2107984,-0.07429143,-2.1673396,0.8349012
13126,-5.148406,0.6012312,1.961096,-0.89052385,-0.48680985,-0.395206,-1.6664218,-1.2997699,0.32396433,-2.4771204,0.85045224
13127,-5.291551,0.55928046,2.135993,-0.7978901,-0.17729628,-0.28820756,-1.7812858,-1.7567022,0.50513655,-2.5732603,1.1047921
13128,-3.9209611,0.59820205,1.6669726,-0.93104774,-0.0373572,-0.21901903,-1.1090262,-1.0832886,0.21945593,-2.2096624,0.58593506
13129,-4.978511,0.61890346,2.1460516,-0.9791093,-0.0037547974,-0.1354721,-1.3493663,-1.498859,0.22341534,-2.5686257,0.7594912
13130,-5.159439,0.5555859,1.9927703,-0.91799706,-0.4119855,-0.1432647,-1.6835272,-1.3758211,0.31346914,-2.8485973,1.0729007
13131,-3.772531,0.6254235,1.4491723,-0.65138,-0.055503488,-0.31231472,-1.2359377,-1.0865538,0.107627116,-1.9075271,0.56263775
13132,-4.881411,0.44685423,2.0727413,-1.0078913,0.13946438,-0.3169649,-1.678589,-1.237483,0.3273822,-2.3705337,0.59623367
13133,-4.418585,0.4762627,1.8616191,-0.7969494,-0.32553175,-0.09865435,-1.5954554,-1.3397797,0.10354729,-2.2863226,0.7204227
13134,-5.9824204,0.7930125,1.8799598,-0.96186876,-0.13716124,-0.4525119,-1.7422853,-1.5588138,0.3243056,-2.5945866,0.8492188
13135,-4.5548544,0.39450464,1.6061187,-0.8561464,-0.15345186,-0.10950787,-1.1563345,-1.1095995,0.49701765,-2.1373816,0.43698746
13136,-5.0261464,0.7242703,1.7406088,-0.9518215,-0.042469174,-0.3010494,-1.264105,-1.146329,0.13944806,-2.3785548,0.4013833
13137,-5.110314,0.19712397,1.9854019,-0.7832718,-0.23142721,-0.09192461,-1.3691823,-1.2935255,0.6557876,-2.146249,0.6503752
13138,-4.429758,0.47680953,1.3716475,-0.87758434,-0.2602085,-0.2445847,-1.0857948,-0.8915772,0.09634637,-2.2305598,0.873468
13139,-5.8306065,0.8904679,1.8105929,-0.9177252,-0.27712736,-0.31271845,-1.6415372,-1.3384964,0.0654426,-2.8486729,0.6640053
13140,-5.377699,0.6387926,1.994643,-0.79532063,-0.47523805,-0.031405732,-1.4748579,-1.6010581,0.26807922,-2.7222893,1.1724082
13141,-5.104994,0.74946856,1.9568745,-1.0362763,-0.35999492,-0.13589749,-1.4645394,-1.4877555,0.10825738,-2.5664408,0.948234
13142,-5.061505,0.6705847,1.9139438,-0.9152066,-0.13969152,-0.28464943,-1.2410965,-1.2395408,0.21434093,-2.4169044,0.9688224
13143,-6.755607,0.86644053,2.4314542,-1.2775369,-0.08576805,-0.2541698,-2.0163608,-1.3952136,0.5836322,-3.4131432,0.93130296
13144,-4.0670576,0.7024488,1.8856522,-0.6011502,-0.25119925,-0.049502373,-1.0423845,-1.3315256,0.40657488,-2.2820196,0.6828109
13145,-4.030722,0.66124797,1.7867138,-0.738074,-0.18751132,-0.2540109,-1.3104799,-1.2588444,0.29281628,-2.036324,0.6787149
13146,-4.30792,0.46523675,1.7678144,-0.9424098,-0.31469563,-0.022963459,-1.2636882,-1.280899,0.41228044,-2.201377,0.8213453
13147,-5.7765408,0.6523635,2.2601392,-0.789256,-0.34162897,-0.31498754,-1.7915337,-1.2141975,0.17696911,-2.3738613,1.4594028
13148,-4.2129793,0.5571812,1.4949054,-0.8444799,-0.15692243,-0.24845801,-1.0294601,-0.9540584,0.35184067,-2.109281,0.7302118
13149,-4.701139,0.7425408,1.7544966,-0.9312136,-0.10279319,-0.21129444,-1.2364992,-1.5197775,0.113759115,-2.4040992,0.7216266
13150,-4.5869775,0.57863796,1.7193897,-0.9935899,-0.21307476,-0.13804497,-1.4632214,-1.3371736,0.038289282,-2.2956204,0.8868752
